"";"CTL.1";"CTL.2";"CTL.3";"CTL.4";"PD1.1";"PD1.2";"PD1.3";"PD1.4";"CMP.1";"CMP.3";"CMP.4"
"TC0900001672.mm.2";5,62790616288633;5,24809810186207;4,77980961950413;5,24064234757099;5,40546124670249;6,12950056243198;6,11073231415977;6,29429721826329;5,62705980531449;6,88329925306593;6,07841558637196
"TC0500001546.mm.2";5,5611846386517;6,43852041588188;6,27979705385583;6,48733191111749;6,23197382843858;6,8090407792969;6,42193341434007;6,30547879375253;7,24527665919161;6,83174936202923;6,15890014936797
"TC1500002316.mm.2";3,78686840492476;3,93575006679604;4,07516420491737;3,66777975306416;4,19299211288604;3,95402808924137;4,25732863676546;4,5023816534444;4,94383471329112;4,97618443148333;3,79126260443695
"TC0500002027.mm.2";4,31186457270534;4,3256345116652;3,68351063537625;4,07092503073971;3,72077998561909;4,23619366036947;3,53324402252121;3,89660203451389;3,35061534515338;3,67337488656937;3,40887445850089
"TC1100001668.mm.2";4,47723625693848;4,3642996149894;4,71817344432613;5,03270212995903;4,54874620528966;4,88905680566798;4,13300239445395;4,65721496485263;4,12628969853617;4,00658871497751;4,55651185752491
"TC0400000213.mm.2";5,88779763029388;5,94975453874327;5,6892700264881;5,91974294186687;5,4324231024476;4,83204920041956;5,40517408973908;5,77578546978891;4,96177355391945;5,38095896144738;5,58790659223587
"TC0500002254.mm.2";2,68093219886071;3,10395831199642;2,8744328321414;3,25946303383567;3,42768679675015;3,18536757352041;3,95342520930182;2,9566888886369;3,1461713689822;2,83907099638459;2,22942462712816
"TC0600001288.mm.2";7,57469580303076;7,29037273376301;7,68241649308367;6,66139066913285;7,55483176529337;7,57135634941464;7,15047544024025;7,54219309487682;7,13762974975612;7,43638578826071;7,13034715081667
"TC0900001339.mm.2";7,00694668157454;7,13342785762373;7,0838401396085;6,38120636296574;7,86124779205186;7,90009590144771;7,46012740488478;7,65964772603975;7,88828699123814;8,72609834842359;7,26513902930287
"TC0700000007.mm.2";6,0560111998589;5,83268611998471;6,02760508453916;5,46983401211498;6,07650722832125;5,33592356141039;6,85545427597032;5,89246567384125;6,30060795685847;5,53167912219669;5,89086472565557
"TC0400003311.mm.2";3,33570091030061;3,04731707105459;3,26319994368251;3,33899075909415;2,65113541659084;2,89555896974058;3,28327143373335;2,61210635754649;2,61007641757087;2,59029821577313;3,12813707211587
"TC0600001559.mm.2";4,76220356797967;4,37773719014141;3,67721385752807;5,22084212378186;5,50794529068926;4,33404736835304;6,23734370129011;4,67300393315538;4,67414518779122;4,13274407730463;4,64839525118099
"TC0700002951.mm.2";5,44351465742047;5,90315942921472;5,87361839217116;5,70881091832952;5,8627443276796;6,69267669484999;6,50712231092176;6,42562823262011;5,61507118676502;6,24921164862928;5,36238360439487
"TC1600001131.mm.2";6,10511653527052;5,7638203120082;5,99348660077059;5,59024584122545;6,00986697464785;5,47849099589073;6,14800027981088;6,14940482198532;5,63578727692945;5,62289808852001;5,98764006926834
"TC1000000021.mm.2";8,01267662667311;7,07228847857918;7,13112593666061;8,24993335040326;6,31140277709113;7,18008250767105;6,82657661829795;6,87791154941669;6,75223204002441;5,60310152079439;6,46538785743001
"TC0300002879.mm.2";2,7604447825749;2,52239035342869;2,73197529350954;2,30103981718749;3,21263001570485;2,65445882601124;3,10913488771162;3,18176766514122;2,48339052717761;2,74005472755744;2,81452138606288
"TC0600002229.mm.2";5,10811294443185;5,57191294069035;5,10597917222256;5,07117925794556;4,99358669307252;5,44376369689382;5,01610062398277;4,9609913183751;5,33710533431593;6,17067203968156;4,9615662737802
"TC1300001375.mm.2";3,52137975919115;3,38135497862496;3,90203874035619;4,08731703425569;3,2466156057091;3,69277396345231;3,96144373269683;3,81447724632278;3,36701457330802;3,50181779063434;3,41678890202623
"TC1000003135.mm.2";2,97690459805397;3,01002296039485;3,03777208983377;4,19348917619333;3,35498147972696;3,5012216445544;3,58255543434323;3,4762396225624;4,44197165629485;4,55214307510911;3,52029932089303
"TC1700000937.mm.2";6,29106292753252;6,49193711763544;6,16409327089849;6,21148958997497;6,36424232881593;6,0517419654456;6,51704322335341;6,16998618545084;7,32006582399154;8,19417742637213;7,51240859850758
"TC0700000283.mm.2";2,98156830748485;3,54203136798457;2,54311355451726;3,26778575024887;2,81508408603442;1,99141441940561;3,39777606127762;2,4292355044475;2,48525388291412;3,04853323348692;2,66076412722392
"TC0X00003113.mm.2";3,26052760916661;3,76888219496392;3,31412300212336;3,69097876556761;3,02990864298639;2,87714011925849;2,9338543357873;3,08867219737083;3,44052122719479;3,37164774113409;3,98790398953573
"TC1500000856.mm.2";2,19778835446638;1,7453697925042;1,94823987721524;1,64215393450101;1,73303915345106;2,25585825712046;2,73355073226578;1,68986235829732;1,94068204641375;1,55996058575641;1,69071782648888
"TC1500002343.mm.2";8,15084686268329;8,20914552932694;8,17692732566375;7,77170944948964;8,25464364878948;7,81254749342689;8,3298896560744;8,37438126556239;7,69015507992277;7,36527274273408;7,44503201703414
"TC0X00003079.mm.2";3,48700183904245;2,63250276214267;3,75864299320149;2,90255201999772;3,3915621225363;3,27232980903934;2,71312300973044;2,7488581806468;2,90205104477361;2,95650358378704;2,76727117663982
"TC1900000809.mm.2";2,29437410170093;2,47408867060749;2,49301772404494;3,32148240180091;2,59798016990342;2,93205558394834;3,52017182184441;3,54936542000872;3,32693221776092;2,22246910580298;2,75925262744442
"TC0X00002203.mm.2";2,47688448917717;3,1469082732872;2,36357258328336;3,20914561667186;2,57828781154076;2,86014452845277;2,10265905187549;2,5895231785785;2,65306079459338;2,88849331481081;2,05685143449435
"TC0X00001295.mm.2";2,3709179720468;2,54721601193036;2,23415139496129;2,08672789626742;1,93803894900799;2,60274340490265;2,3887476877204;1,97534924297964;2,81575120969567;2,50025757568028;2,80709940149425
"TC0900002767.mm.2";5,04484536928304;4,61436781470267;2,65243878489946;4,94512229012634;4,10075911903449;2,6065196900266;3,46277615242594;3,42017369158031;4,3602043112853;2,26376798024074;4,60818755119323
"TC1700000064.mm.2";4,01365123802047;4,56062652790977;4,26502881384466;3,74824108539966;4,7091629263772;4,7703399590225;4,23321971590106;3,98716345494947;3,96018137279671;4,2077261536388;4,75782217315125
"TC1000002353.mm.2";5,39991726478152;5,23528395037463;5,36919287045923;4,86215117959541;5,55424979826484;4,73958581345881;5,13230437366493;5,37619076928187;5,7242274102828;5,86396144108412;6,29875027457987
"TC0100000113.mm.2";2,64448796397006;2,31668501529031;2,69245479933504;2,5160750422001;2,80725045174273;2,7326287891227;2,17116173812554;2,08334659975103;2,81747716657981;3,12604821540847;2,15116208382529
"TC0500003442.mm.2";6,01552753069916;6,1299463691312;6,49253755855472;6,54294692209821;6,7018223787464;6,74547327497652;6,17876127909827;6,83154335054646;7,05851509310822;6,5899198328617;6,30493007821762
"TC0500002157.mm.2";3,38268300852697;3,16823241488596;3,69415564668642;3,36332172428529;3,90529411502665;4,08381460203984;3,74910722692215;3,22085442067213;3,06501266599934;3,26717217513401;3,68911598231591
"TC0500001628.mm.2";5,10203703180293;4,99425068046803;4,9368585219201;5,1259147492943;5,49825153214101;4,79910473180587;5,56271060018575;4,74023462938424;5,63200324087537;4,71263160416854;5,05906800202231
"TC0400004197.mm.2";4,53499321202154;3,9385064521443;4,20565233506287;4,05379913589904;4,32433042959395;4,00816568121712;4,60738813263017;4,66799644681819;4,24346771482227;3,78549707335218;4,52522376334841
"TC1100003918.mm.2";6,84709110840288;6,75966048920494;6,61224500869214;6,94046776073854;7,31471564431352;6,73685501503335;7,9189992552273;7,40125821626705;7,12905146593791;7,22729000501288;6,94278398772316
"TC1100003070.mm.2";3,01786031460538;2,84765143622751;3,79472958477676;4,17818431697883;3,78676934062805;3,21116525412584;3,96023338945102;3,42121938180511;3,78778659562284;3,66327975721186;3,3962582613375
"TC1700002110.mm.2";6,32207567600604;6,65272012941847;6,19794491657196;6,48450247325575;5,8687459196016;6,14827794960389;6,69327597553846;6,39532899081209;5,93193214019419;5,94073815165147;5,98447929599725
"TC1900000350.mm.2";5,66782146094861;5,81906856369511;5,72628832190414;5,48818174547631;5,6402310457987;6,23524855436415;6,15385482368639;5,49052256177667;6,01768462470753;6,37789392785418;6,01919288650927
"TC0600002002.mm.2";4,74634820026148;3,67111082923872;4,08798839930703;3,69955010989213;4,67451358222635;4,44079240967168;3,68637210291609;3,75049553552073;3,64038578970139;3,86776878761359;3,93515973787101
"TC0900002757.mm.2";8,9390974001444;8,97662505147662;8,31464876463488;8,58875251204876;8,31764839387022;8,57536226010829;8,94226121189899;8,51283097496208;8,51485182543242;8,8069648483747;8,53065822181355
"TC0900001946.mm.2";7,13491936763451;7,60388922642433;7,80968912630595;7,13299317508147;7,59331219708215;7,419624591087;7,53014121680851;7,76673613679882;7,36217644465079;7,9366735813976;7,01107651238767
"TC1100002131.mm.2";8,38373758922412;8,33495242849639;8,36773985693275;8,8719738914051;8,40299526142405;8,82693064435426;9,0700193994604;8,59165210235516;8,54582313267752;8,59399586825534;8,8763931511128
"TC0800002409.mm.2";4,10465144383458;4,12340812220441;3,99281701470519;3,39196377467448;4,19961238745668;4,1218326751289;4,53471139648493;4,370427046956;4,08744996836826;4,70464737640423;4,65259933038205
"TC1900000609.mm.2";6,81809456178416;6,57509623721016;6,75633155750056;6,79359898202664;7,0320093301256;7,01314788506245;7,23574127176942;7,1555215263393;7,70662978641063;7,27833663726593;7,21581144771864
"TC0300000484.mm.2";4,93813236349895;4,03576335497192;3,1511019354367;4,02973499021673;3,09520646957162;3,55372669829432;3,65175575652626;4,12359354570202;2,8245357943328;3,89092130921384;5,36149165876607
"TC0300002475.mm.2";8,33402360314549;8,10970336126709;8,39764771967027;8,28329607736384;8,41179596064371;8,46215443138881;7,92102997031567;8,41049126845042;8,0438416028767;7,97608345022868;7,98657737668124
"TC0600000447.mm.2";2,56879971017849;2,0685675565461;2,49745911592039;3,19329654569715;2,27873802637471;2,23358671044813;2,30820202394149;2,32569741703713;1,77168607247803;2,79115508097292;1,99929513444882
"TC1600001675.mm.2";5,17369753112892;5,25063838428785;4,91070779609895;4,64715052516087;5,05379673599725;5,60935986770589;4,40914525557771;5,9428446486881;4,32618609418346;6,06026493943788;4,57170269159114
"TC1100000901.mm.2";5,45132151455019;5,14238413276043;5,86887994679306;5,96814006412387;5,26309446977596;4,88819851595226;5,45530641802825;5,07527740534003;5,80524607447411;5,44838459637426;4,47861247218609
"TC0200002300.mm.2";4,8805913911608;5,33179208877312;4,55139412527415;4,37410418966905;5,00912520401188;5,04493811568442;6,25066476534426;5,20741155658105;4,93483586809391;4,11483244697715;5,12609890467968
"TC1600001604.mm.2";5,73325064527172;5,85431644200423;5,50198447205967;5,15224483240467;5,39239923056517;5,97357973444516;5,07283561220992;6,10626987068009;6,4648894560654;7,77122220194317;6,58705462955308
"TC0100001434.mm.2";3,37026455355356;2,80854174590942;3,41135072361232;2,7557746341929;2,4105584516824;2,68733478807934;2,09227027511672;3,12750281067257;3,31962340370646;2,23930768402779;3,25531148888901
"TC0600001418.mm.2";6,31944246366313;4,78178358452744;4,0232384198964;5,93141288385651;3,97397778359571;4,95253204348236;4,17077568394774;4,53201597361565;5,49384616440282;4,66601765185812;6,0327806699501
"TC0100003048.mm.2";4,10392546357807;3,50664829735823;4,23169003308477;4,34247773225525;3,19266582947979;3,61725815875258;4,05269110494936;3,40904934289883;3,42177941492767;3,76676453145472;3,94299197402254
"TC0600001521.mm.2";3,50073173700084;4,05100413538201;4,19258438753808;2,92540580334589;3,61831974343994;4,38141657450496;4,43720340673489;4,50120763875595;3,00793695429317;4,63211557302118;4,19789630981874
"TC0100001249.mm.2";4,47331359589013;4,02103828911921;4,04598263486528;5,04564842382601;4,29221543841024;3,95417717073636;4,62953775080376;4,14802295112742;3,82566780182711;5,0925139184676;4,08085052397393
"TC0100000317.mm.2";4,18058381854275;3,62822404094508;3,7511233267353;4,15301190502984;4,07778165023004;3,6069722431985;3,23705222453795;3,18818223761553;3,51555301970131;2,58890282142942;3,62757156487134
"TC1300000919.mm.2";8,7226709371733;8,96471078374055;9,09753277394;8,85633860288965;9,20621210712937;9,30741402109382;9,19105864458447;9,23086361098775;9,89252954096148;10,4381231350298;9,67156511072927
"TC0600001530.mm.2";7,83788811785406;8,77733200633404;8,39918821425615;7,04641766041523;9,26860961540213;9,34950951116043;8,65121885564644;8,60453482547345;8,66737536195719;8,88635604526301;8,49458882003522
"TC0900000917.mm.2";5,48361235948657;5,55022373507621;5,43261503405775;4,45650191976475;5,94912235274196;6,01883736876157;4,58519096662861;5,649901186185;5,2442567682327;5,41600739620383;5,86752682501506
"TC1400002002.mm.2";3,48011452385697;4,14029078671689;2,90498377690157;3,53532355205408;3,07973221986334;2,88437436893584;2,67440516129517;3,5223269904793;2,79101921262001;2,83163140723192;2,61113516589519
"TC0600000190.mm.2";3,95770984353022;4,36844417565899;3,66906959171762;2,96712902699237;3,82060474295466;4,11096979349595;3,92621845235453;3,49071773130486;3,5190595394011;3,98744659398805;4,32647155417795
"TC1800000849.mm.2";6,99872417388328;6,69717424903548;7,28432218752068;7,19783757546689;6,87438482210802;6,73244412201026;7,33560157630551;7,18878199522603;6,98155613118872;6,31445361941326;6,86748278814985
"TC0600003313.mm.2";3,37012666363223;3,49713278452679;3,52439194100599;3,57524449604923;2,82078584131971;3,22434957363319;2,91825005912269;2,82178050729887;3,13016976656507;3,92629978561889;2,64666762224572
"TC1000002280.mm.2";7,55366359449402;7,59513967930167;7,51537153320155;7,46437490058192;7,16715715041123;7,25422322556164;7,38648496159558;6,93014524301149;6,4905280111582;7,00195440213404;7,05273292830758
"TC1400000524.mm.2";3,70795316809686;3,47062619374381;2,67652688251579;4,25893018100404;3,42443805684975;2,90447857345262;2,901186715389;3,57271351700383;2,95197060803518;3,47824066022837;2,93995399547714
"TC1200001233.mm.2";5,37460594940275;5,64668512566179;5,72756073861389;5,23518361401894;5,24018181200499;5,39454543089542;6,32658940723096;5,72155065432767;6,2093445492935;6,37276607525082;5,60688841388724
"TC0600000917.mm.2";5,04560651187255;4,43478304686766;5,06425532895243;4,38632532866009;4,73196252478747;5,4684348767107;5,38618284911846;3,7291018506284;4,20934406596665;5,492501947693;4,64696892435294
"TC0100001616.mm.2";5,5328069691933;4,91866821281773;4,75747896235458;5,05989907670947;5,51898884917944;5,32809504960908;3,65276411113532;5,16463152004556;4,97434776712571;5,24550022168033;5,39258788901511
"TC0X00002431.mm.2";2,40711323241612;3,14799692061699;2,98368102995067;2,16687425387866;2,70252092095995;2,50818454395435;2,56402438981965;3,94663222958501;3,94552175964416;2,60077605166024;2,77502442793338
"TC1600002136.mm.2";6,50803123057443;6,15949622756549;6,43011121808952;6,25668063790735;5,52617225226586;6,27059768328915;5,76119500629876;6,47863140655365;6,00035687989825;6,08141985854967;5,47103559238925
"TC1800000355.mm.2";2,79884173280506;2,02623150451934;2,39728050546712;2,16711487723855;2,40207291026573;3,32506273814252;2,44256520324722;3,02323319580968;2,71249782225059;2,85080025365227;2,50503200986813
"TC1800000356.mm.2";4,16973097055379;4,92491157289594;5,63254004556746;4,52488501932293;4,793003029518;5,71654219341104;5,13946160871144;4,48741046165657;4,44135366794993;4,26778065140391;4,30228674138525
"TC1800000359.mm.2";4,90415930127393;4,94194922473185;4,9506541810345;5,20690692672976;5,05377170055872;4,98688664376638;4,30874585996678;5,49678959633338;4,65634558201871;4,48721547920566;4,64775543094428
"TC1800000361.mm.2";2,88194371240339;2,3020443129056;3,23311355170833;2,9742664344683;2,62150757961863;2,30373920048215;2,55180627922793;2,11234470731421;2,24010953737086;2,11503209973178;2,3635126919654
"TC1800000363.mm.2";5,18025742495004;5,29676322492398;5,6740109566467;4,85988932731043;5,73338412764453;5,60550282167321;5,02467912577322;5,34850195834022;5,3147250576408;5,07172188131344;5,61427654803259
"TC1800000364.mm.2";4,15970195631473;4,76354129874182;4,64043843792011;4,46271852267851;4,14482678652262;5,00742994185081;3,73911560511665;4,73710764115207;4,51276926926158;3,80356534362137;4,15687913724183
"TC1800000365.mm.2";3,66449065082271;3,36105226806441;3,28346196716283;4,34002857739969;2,88175015102164;4,15116977238603;3,47496957966543;3,15592071536865;2,79011509436761;3,5919206962022;3,87586274305829
"TC1800000367.mm.2";5,47842030839748;5,61218529296958;5,33756196488157;5,7694343654079;5,26169450001714;5,98378747237872;4,16541276273064;4,76386100910074;4,95994022648748;5,20034303194609;5,26174151241917
"TC1800000368.mm.2";6,6009872013877;6,90785187442258;6,81722839272133;6,61921791804551;6,29773993394253;6,88436753479736;4,87305403679112;6,50131630572524;6,20540403016049;6,31399772434434;6,70440079231329
